code;LocalBackupSuppliers;Versatility;agility_production;resilience_flow_x;resilience_flow_y
10.71C;8.94778167729814;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;8.94778167729814;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;3.165337918646916;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;8.94778167729814;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;9.907417649276953;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;10.383130980803305;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;9.431704317750606;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;8.94778167729814;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;9.431704317750606;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;9.431704317750606;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;8.94778167729814;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;8.94778167729814;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;3.4031945844100893;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;8.94778167729814;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;9.193847651987433;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;4.640004309510583;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;8.94778167729814;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;3.4031945844100893;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;10.383130980803305;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;8.94778167729814;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;10.383130980803305;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;10.383130980803305;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;9.907417649276953;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;9.193847651987433;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;8.94778167729814;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;9.185638343061315;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;8.94778167729814;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;9.907417649276953;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;9.193847651987433;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;8.463859036845676;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;9.185638343061315;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;10.14527431504013;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;9.193847651987433;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;9.66956098351378;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;9.66956098351378;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;4.468327503215631;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;3.165337918646916;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;8.94778167729814;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;9.431704317750606;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;3.4031945844100893;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;8.94778167729814;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;4.640004309510583;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;8.94778167729814;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;8.94778167729814;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;9.193847651987433;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;9.193847651987433;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;3.4031945844100893;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;9.193847651987433;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;1.2378566657631742;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;1.0;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;1.1716768062949514;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;1.1716768062949514;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;1.0;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;1.0;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;1.1716768062949514;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;4.877860975273757;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;4.460118194289515;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;2.45997723028351;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;1.9514266630526964;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;3.5082124388572216;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;1.9842638987571608;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;1.9842638987571608;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;2.205701946668104;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;1.9842638987571608;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;2.2303298734464523;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;1.9842638987571608;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;5.142075025087356;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;2.45997723028351;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;1.8190669441162512;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;3.829146674320448;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;3.566182989399328;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;4.468327503215631;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;5.609579047687587;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;1.7217793062156388;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;4.625315148930426;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;1.7135699972895224;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;1.9596359719788128;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;2.614756326346632;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;10.564866640449056;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;11.250974686096654;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;9.652157885222657;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;11.048789280901522;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;1.0;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;1.9842638987571608;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;3.047667360290628;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;3.180027079227073;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;1.9596359719788128;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;1.9678452809049287;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;2.1974926377419868;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;1.9678452809049287;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;1.7217793062156388;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;8.131522462365771;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;3.181756536499148;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;2.689624587120568;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;3.829146674320448;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;3.829146674320448;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;2.877720011267752;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;2.877720011267752;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;3.115576677030926;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;2.877720011267752;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;4.075212649009738;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;2.877720011267752;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;4.075212649009738;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;4.075212649009738;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;3.4031945844100893;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;2.1892833288158706;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;2.6732059692683343;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;2.6732059692683343;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;10.14527431504013;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;2.7207323655529576;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;10.14527431504013;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;2.4828756997897834;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;8.70171570260885;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;8.635056750761029;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;10.128855697187896;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;9.89920834035084;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;2.9503797223900152;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;12.09371137223206;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;1.343353612589903;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;2.9503797223900152;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;2.9503797223900152;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;2.360960135110822;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;4.575553907314435;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;1.2378566657631742;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;1.9596359719788128;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;2.935690561809857;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;3.853774601098797;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;3.361642651720216;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;3.361642651720216;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;1.4757133315263482;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;1.4757133315263482;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;1.4757133315263482;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;1.0;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;1.0;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;1.0;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;1.0;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;1.0;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;4.100345963847379;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;4.100345963847379;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;4.100345963847379;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;4.100345963847379;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;4.338202629610554;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;3.1407099918685666;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;3.165337918646916;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;3.8789079159364377;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;9.593708242300954;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;9.593708242300954;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;8.451498513069803;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;8.689355178832978;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;3.4196132022623225;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;2.435349303505161;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;2.6732059692683343;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;3.64926055909938;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;3.4114038933362054;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;1.5894195872791934;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;1.0;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;1.0;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;1.0;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;1.1716768062949514;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;1.1716768062949514;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;1.0;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;1.1716768062949514;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;1.1716768062949514;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;1.343353612589903;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;1.343353612589903;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;1.343353612589903;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;1.343353612589903;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;1.343353612589903;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;1.343353612589903;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;1.1716768062949514;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;1.343353612589903;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;1.343353612589903;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;1.343353612589903;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;1.343353612589903;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;1.343353612589903;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;4.343698000825706;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;1.7135699972895224;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;1.4757133315263482;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;4.0008234806154;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;1.2378566657631742;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;1.2378566657631742;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;2.5152601387943463;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;2.7531168045575205;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;2.990973470320694;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;2.7531168045575205;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;2.990973470320694;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;3.7127527765363326;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;2.7207323655529576;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;1.581210278353077;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;1.4095334720581256;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;2.427139994579045;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;1.7135699972895224;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;2.427139994579045;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;2.427139994579045;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;4.7061841689788055;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;3.359913194448141;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;3.359913194448141;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;4.877860975273757;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;2.9503797223900152;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;4.640004309510583;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;4.877860975273757;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;4.877860975273757;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;3.8520451438267216;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;5.287394447331883;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;5.287394447331883;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;5.295603756257999;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;2.311198893494832;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;2.311198893494832;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;1.9678452809049287;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;2.311198893494832;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;2.311198893494832;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;2.205701946668104;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;3.2046550060054217;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;2.9274812528837413;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;2.311198893494832;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;2.311198893494832;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;2.697833896046684;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;2.689624587120568;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;1.7135699972895224;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;1.7135699972895224;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;3.1571286097208;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;3.1571286097208;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;3.1571286097208;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;3.641051250173264;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;2.9274812528837413;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;3.1489193007946827;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;3.1489193007946827;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;3.3867759665578574;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;2.911062635031509;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;2.911062635031509;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;2.6649966603422186;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;3.181756536499148;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;2.443558612431277;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;2.443558612431277;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;2.4517679213573937;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;2.4517679213573937;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;2.4517679213573937;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;1.2460659746892906;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;2.6649966603422186;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;2.6649966603422186;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;2.6649966603422186;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;2.6649966603422186;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;2.6649966603422186;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;2.6649966603422186;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;2.6649966603422186;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;1.7135699972895224;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;2.222120564520336;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;3.181756536499148;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;3.3867759665578574;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;2.6732059692683343;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;2.6732059692683343;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;3.4114038933362054;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;3.1571286097208;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;2.6732059692683343;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;2.6732059692683343;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;4.075212649009738;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;3.895326533788671;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;3.895326533788671;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;3.115576677030926;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;3.115576677030926;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;2.427139994579045;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;2.427139994579045;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;2.427139994579045;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;2.427139994579045;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;2.427139994579045;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;2.427139994579045;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;2.427139994579045;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;1.4757133315263482;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;3.93416452876758;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;3.696307863004405;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;4.581554666588879;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;4.18023050345687;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;3.754278413546512;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;3.5082124388572216;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;3.5082124388572216;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;3.0242897984047565;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;4.000344388235803;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;3.622397786989664;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;3.622397786989664;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;2.892409171847909;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;3.8520451438267216;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;3.672159028605654;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;3.672159028605654;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;5.510561952514899;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;5.510561952514899;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;5.853915565104803;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;5.682238758809851;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;5.510561952514899;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;6.879731396551838;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;6.633665421862547;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;6.641874730788663;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;5.674029449883734;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;5.674029449883734;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;4.753710565263428;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;4.753710565263428;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;4.8549625057674834;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;5.502352643588782;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;5.748418618278072;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;5.748418618278072;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;5.101028480456774;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;1.9842638987571608;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;1.9842638987571608;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;1.9842638987571608;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;1.9842638987571608;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;1.9842638987571608;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;1.9842638987571608;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;1.9842638987571608;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;1.9842638987571608;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;1.9842638987571608;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;1.9842638987571608;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;1.9842638987571608;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;1.9842638987571608;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;1.9842638987571608;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;1.9842638987571608;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;2.222120564520336;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;2.222120564520336;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;2.222120564520336;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;2.2303298734464523;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;4.409877860293928;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;1.6473901378212998;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;3.2790441743997607;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;3.5251101490890515;;0.9519263573942388;2.310503586779497;2.310503586779497
10.71C;3.03297819971047;;0.9519263573942388;2.310503586779497;2.310503586779497
